epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
133,22188.1,1.12069,0.66322,0.88498,0.59546,0.45278,0.45529,0.27234,1.29271,0.93087,0.95308,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
134,22353.9,1.12287,0.66285,0.88507,0.59703,0.45062,0.45507,0.27214,1.29315,0.93228,0.95313,0.0102495,0.0034165,0.0102495,0.0034165,0.0102495,0.0034165,0.0102495,0.0034165
135,22519.3,1.11784,0.65971,0.88571,0.58875,0.45425,0.45381,0.27155,1.29341,0.93178,0.95323,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367
136,22687.5,1.11567,0.65721,0.88377,0.58117,0.45642,0.45364,0.27155,1.29335,0.93211,0.95323,0.0099525,0.0033175,0.0099525,0.0033175,0.0099525,0.0033175,0.0099525,0.0033175
137,22854.1,1.10859,0.65105,0.88533,0.58952,0.45248,0.4534,0.27118,1.29425,0.933,0.95336,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
138,23021.9,1.11636,0.6564,0.88469,0.58069,0.45646,0.45296,0.27072,1.29442,0.93275,0.95336,0.0096555,0.0032185,0.0096555,0.0032185,0.0096555,0.0032185,0.0096555,0.0032185
139,23187.6,1.11084,0.6512,0.88384,0.57974,0.45716,0.45257,0.27064,1.29465,0.93351,0.9535,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169
140,23353.5,1.10887,0.65111,0.881,0.57764,0.45846,0.45292,0.27068,1.29456,0.93426,0.95365,0.0093585,0.0031195,0.0093585,0.0031195,0.0093585,0.0031195,0.0093585,0.0031195
141,23519.3,1.10399,0.6465,0.88146,0.58041,0.45613,0.45253,0.27041,1.29489,0.93451,0.95375,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
142,23685.3,1.10502,0.64502,0.88125,0.58678,0.45337,0.4525,0.27022,1.29488,0.93451,0.95375,0.0090615,0.0030205,0.0090615,0.0030205,0.0090615,0.0030205,0.0090615,0.0030205
143,23851,1.10079,0.6458,0.88188,0.58411,0.45408,0.45233,0.27004,1.29516,0.93484,0.95372,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971
144,24018.6,1.10401,0.64457,0.8812,0.58194,0.45595,0.45218,0.26992,1.29542,0.93494,0.95368,0.0087645,0.0029215,0.0087645,0.0029215,0.0087645,0.0029215,0.0087645,0.0029215
145,24185.2,1.10235,0.64325,0.88031,0.58489,0.45423,0.45203,0.26975,1.29551,0.93539,0.9539,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
